Embedding-based	Giggle-legacy
HUES6_Cell_Line_Flanking_Active_TSS	Rectal_Smooth_Muscle_Repressed_PolyComb
Small_Intestine_Genic_enhancers	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_ZNF_genes_and_repeats
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Flanking_Bivalent_TSS_Enh	IMR90_Cell_Line_ZNF_genes_and_repeats
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Bivalent_Enhancer	CD8_Naive_Primary_Cells_Heterochromatin
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Bivalent_TSS_Enh	H1_Derived_Mesenchymal_Stem_Cells_ZNF_genes_and_repeats
CD56_Primary_Cells_Flanking_Bivalent_TSS_Enh	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Weak_Repressed_PolyComb
Monocytes_CD14pp_RO01746_ZNF_genes_and_repeats	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_ZNF_genes_and_repeats
Skeletal_Muscle_Male_Repressed_PolyComb	Sigmoid_Colon_ZNF_genes_and_repeats
HepG2_Hepatocellular_Carcinoma_Flanking_Bivalent_TSS_Enh	Brain_Cingulate_Gyrus_Enhancers
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Active_TSS	Fetal_Stomach_ZNF_genes_and_repeats
Fetal_Brain_Male_Transcr_at_gene_5_and_3	Brain_Hippocampus_Middle_Bivalent_Enhancer
Breast_Myoepithelial_Cells_Repressed_PolyComb	Lung_Repressed_PolyComb
Esophagus_Bivalent_Enhancer	Rectal_Smooth_Muscle_Heterochromatin
Fetal_Heart_ZNF_genes_and_repeats	Placenta_Amnion_ZNF_genes_and_repeats
Colonic_Mucosa_Flanking_Bivalent_TSS_Enh	H1_Derived_Neuronal_Progenitor_Cultured_Cells_ZNF_genes_and_repeats
NHEK_Epidermal_Keratinocytes_Flanking_Bivalent_TSS_Enh	iPS_DF_6.9_Cell_Line_Weak_Repressed_PolyComb
iPS_DF_6.9_Cell_Line_Active_TSS	HeLa_S3_Cervical_Carcinoma_Heterochromatin
IMR90_Cell_Line_Flanking_Active_TSS	Skeletal_Muscle_Female_Repressed_PolyComb
Fetal_Brain_Male_Repressed_PolyComb	Stomach_Mucosa_ZNF_genes_and_repeats
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Poised_TSS	iPS_DF_19.11_Cell_Line_Weak_Repressed_PolyComb
Right_Ventricle_Flanking_Active_TSS	NHLF_Lung_Fibroblasts_ZNF_genes_and_repeats
CD3_Primary_Cells_Cord_BI_Flanking_Bivalent_TSS_Enh	A549_EtOH_0.02pct_Lung_Carcinoma_Repressed_PolyComb
Right_Ventricle_Bivalent_Poised_TSS	Fetal_Intestine_Large_Enhancers
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Bivalent_Enhancer	Peripheral_Blood_Mononuclear_Primary_Cells_ZNF_genes_and_repeats
HSMM_Skeletal_Muscle_Myoblasts_Flanking_Active_TSS	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_ZNF_genes_and_repeats
H9_Cell_Line_Active_TSS	NHEK_Epidermal_Keratinocytes_ZNF_genes_and_repeats
K562_Leukemia_Bivalent_Poised_TSS	Brain_Mid_Frontal_Lobe_ZNF_genes_and_repeats
Duodenum_Mucosa_Flanking_Bivalent_TSS_Enh	Brain_Angular_Gyrus_Enhancers
Brain_Inferior_Temporal_Lobe_Flanking_Active_TSS	CD15_Primary_Cells_ZNF_genes_and_repeats
Right_Atrium_Bivalent_Poised_TSS	Fetal_Kidney_Repressed_PolyComb
HepG2_Hepatocellular_Carcinoma_Repressed_PolyComb	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Heterochromatin
Fetal_Placenta_Flanking_Bivalent_TSS_Enh	Brain_Substantia_Nigra_ZNF_genes_and_repeats
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Bivalent_Poised_TSS	NH_A_Astrocytes_Repressed_PolyComb
Pancreatic_Islets_Genic_enhancers	Brain_Hippocampus_Middle_Repressed_PolyComb
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_ZNF_genes_and_repeats	Rectal_Smooth_Muscle_Enhancers
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Heterochromatin	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_ZNF_genes_and_repeats
NHEK_Epidermal_Keratinocytes_Repressed_PolyComb	Brain_Hippocampus_Middle_ZNF_genes_and_repeats
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Bivalent_Enhancer	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats
iPS_DF_6.9_Cell_Line_Bivalent_Enhancer	Rectal_Mucosa.Donor_29_Heterochromatin
iPS_DF_6.9_Cell_Line_Heterochromatin	Skeletal_Muscle_Female_ZNF_genes_and_repeats
Fetal_Intestine_Small_Flanking_Bivalent_TSS_Enh	A549_EtOH_0.02pct_Lung_Carcinoma_Heterochromatin
NH_A_Astrocytes_Heterochromatin	GM12878_Lymphoblastoid_ZNF_genes_and_repeats
Muscle_Satellite_Cultured_Cells_Bivalent_Poised_TSS	Left_Ventricle_Enhancers
Duodenum_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	Fetal_Brain_Female_Repressed_PolyComb
NHLF_Lung_Fibroblasts_Repressed_PolyComb	CD4pp_CD25pp_CD127__Treg_Primary_Cells_ZNF_genes_and_repeats
NH_A_Astrocytes_Repressed_PolyComb	Rectal_Smooth_Muscle_ZNF_genes_and_repeats
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Transcr_at_gene_5_and_3	Colon_Smooth_Muscle_ZNF_genes_and_repeats
CD8_Memory_Primary_Cells_Heterochromatin	Pancreas_Weak_transcription
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_ZNF_genes_and_repeats
Fetal_Intestine_Large_Repressed_PolyComb	Colon_Smooth_Muscle_Heterochromatin
Fetal_Heart_Heterochromatin	Gastric_Repressed_PolyComb
CD19_Primary_Cells_Peripheral_UW_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Heterochromatin
CD34_Primary_Cells_Flanking_Bivalent_TSS_Enh	NHDF_Ad_Adult_Dermal_Fibroblasts_ZNF_genes_and_repeats
Duodenum_Smooth_Muscle_Flanking_Active_TSS	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_ZNF_genes_and_repeats
Thymus_Flanking_Bivalent_TSS_Enh	Brain_Inferior_Temporal_Lobe_ZNF_genes_and_repeats
iPS_DF_6.9_Cell_Line_ZNF_genes_and_repeats	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Repressed_PolyComb
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Repressed_PolyComb	HepG2_Hepatocellular_Carcinoma_Repressed_PolyComb
Sigmoid_Colon_Transcr_at_gene_5_and_3	NH_A_Astrocytes_Heterochromatin
Brain_Anterior_Caudate_Flanking_Active_TSS	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_ZNF_genes_and_repeats
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_ZNF_genes_and_repeats	Fetal_Lung_Heterochromatin
Breast_Myoepithelial_Cells_Flanking_Bivalent_TSS_Enh	HMEC_Mammary_Epithelial_Enhancers
Fetal_Thymus_Repressed_PolyComb	Gastric_Bivalent_Enhancer
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Heterochromatin	HeLa_S3_Cervical_Carcinoma_Enhancers
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Bivalent_Enhancer	Aorta_Bivalent_Enhancer
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Poised_TSS	Dnd41_TCell_Leukemia_Heterochromatin
Pancreas_Flanking_Active_TSS	Fetal_Muscle_Leg_Enhancers
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Strong_transcription	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer
Monocytes_CD14pp_RO01746_Bivalent_Poised_TSS	H1_Cell_Line_ZNF_genes_and_repeats
IMR90_Cell_Line_Bivalent_Enhancer	Fetal_Brain_Female_ZNF_genes_and_repeats
Pancreas_Repressed_PolyComb	Brain_Cingulate_Gyrus_ZNF_genes_and_repeats
Peripheral_Blood_Mononuclear_Primary_Cells_Bivalent_Poised_TSS	Rectal_Mucosa.Donor_31_ZNF_genes_and_repeats
HMEC_Mammary_Epithelial_Flanking_Bivalent_TSS_Enh	Fetal_Muscle_Trunk_Bivalent_Enhancer
iPS_18_Cell_Line_Flanking_Active_TSS	iPS_DF_6.9_Cell_Line_Weak_transcription
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Bivalent_Poised_TSS	Fetal_Muscle_Trunk_ZNF_genes_and_repeats
Brain_Mid_Frontal_Lobe_Flanking_Active_TSS	Brain_Mid_Frontal_Lobe_Enhancers
Ovary_Bivalent_Poised_TSS	HepG2_Hepatocellular_Carcinoma_ZNF_genes_and_repeats
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Bivalent_Enhancer	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_ZNF_genes_and_repeats
Fetal_Thymus_Heterochromatin	Duodenum_Smooth_Muscle_Repressed_PolyComb
CD4_Naive_Primary_Cells_Heterochromatin	CD8_Memory_Primary_Cells_ZNF_genes_and_repeats
Fetal_Brain_Female_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_ZNF_genes_and_repeats
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Bivalent_Enhancer	Ovary_Enhancers
HeLa_S3_Cervical_Carcinoma_Repressed_PolyComb	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_ZNF_genes_and_repeats
HUES6_Cell_Line_Flanking_Bivalent_TSS_Enh	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats
iPS_15b_Cell_Line_Bivalent_Enhancer	Fetal_Intestine_Large_ZNF_genes_and_repeats
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Enhancer	Osteoblasts_Repressed_PolyComb
Fetal_Brain_Male_Heterochromatin	Fetal_Muscle_Trunk_Enhancers
CD15_Primary_Cells_Bivalent_Enhancer	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Bivalent_Enhancer
K562_Leukemia_Heterochromatin	Fetal_Muscle_Leg_ZNF_genes_and_repeats
Skeletal_Muscle_Female_Heterochromatin	Thymus_Heterochromatin
Right_Atrium_Heterochromatin	Rectal_Mucosa.Donor_31_Heterochromatin
Fetal_Lung_Flanking_Active_TSS	iPS_DF_6.9_Cell_Line_ZNF_genes_and_repeats
H1_Cell_Line_Flanking_Bivalent_TSS_Enh	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Heterochromatin
CD4_Memory_Primary_Cells_Heterochromatin	CD4_Naive_Primary_Cells_ZNF_genes_and_repeats
ES_WA7_Cell_Line_Bivalent_Enhancer	NH_A_Astrocytes_ZNF_genes_and_repeats
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Transcr_at_gene_5_and_3	Aorta_Repressed_PolyComb
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Bivalent_Poised_TSS	CD19_Primary_Cells_Peripheral_UW_ZNF_genes_and_repeats
Left_Ventricle_Bivalent_Enhancer	4star_Repressed_PolyComb
Thymus_Repressed_PolyComb	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Heterochromatin
Pancreas_Flanking_Bivalent_TSS_Enh	K562_Leukemia_Enhancers
NHDF_Ad_Adult_Dermal_Fibroblasts_Heterochromatin	HSMM_Skeletal_Muscle_Myoblasts_Heterochromatin
HUES64_Cell_Line_ZNF_genes_and_repeats	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Enhancer
ES_WA7_Cell_Line_Heterochromatin	Left_Ventricle_ZNF_genes_and_repeats
Esophagus_Strong_transcription	K562_Leukemia_Heterochromatin
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Active_TSS	H1_BMP4_Derived_Trophoblast_Cultured_Cells_ZNF_genes_and_repeats
Fetal_Brain_Male_Strong_transcription	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Weak_transcription
Small_Intestine_Heterochromatin	Osteoblasts_ZNF_genes_and_repeats
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Bivalent_Enhancer	CD4pp_CD25__Th_Primary_Cells_ZNF_genes_and_repeats
Colon_Smooth_Muscle_Heterochromatin	CD4_Memory_Primary_Cells_ZNF_genes_and_repeats
Lung_Heterochromatin	iPS_15b_Cell_Line_Repressed_PolyComb
Fetal_Brain_Female_Repressed_PolyComb	Fetal_Heart_Bivalent_Enhancer
Breast_vHMEC_Bivalent_Enhancer	Peripheral_Blood_Mononuclear_Primary_Cells_Heterochromatin
Monocytes_CD14pp_RO01746_Bivalent_Enhancer	Pancreatic_Islets_Bivalent_Enhancer
Aorta_Strong_transcription	Stomach_Smooth_Muscle_ZNF_genes_and_repeats
Pancreas_Strong_transcription	Fetal_Kidney_ZNF_genes_and_repeats
Colon_Smooth_Muscle_Flanking_Active_TSS	Brain_Angular_Gyrus_ZNF_genes_and_repeats
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Heterochromatin	Fetal_Placenta_Repressed_PolyComb
Brain_Angular_Gyrus_Bivalent_Enhancer	Breast_Myoepithelial_Cells_Enhancers
Breast_vHMEC_Bivalent_Poised_TSS	Psoas_Muscle_Enhancers
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Bivalent_Poised_TSS	Gastric_Bivalent_Poised_TSS
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Repressed_PolyComb	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_ZNF_genes_and_repeats
Pancreatic_Islets_Enhancers	Pancreas_Bivalent_Poised_TSS
iPS_20b_Cell_Line_Bivalent_Enhancer	Fetal_Intestine_Small_ZNF_genes_and_repeats
H9_Derived_Neuron_Cultured_Cells_Repressed_PolyComb	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_ZNF_genes_and_repeats
Rectal_Mucosa.Donor_31_Bivalent_Enhancer	HUES6_Cell_Line_Bivalent_Enhancer
Osteoblasts_Heterochromatin	Skeletal_Muscle_Male_Enhancers
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Bivalent_Enhancer	Pancreas_Bivalent_Enhancer
Brain_Angular_Gyrus_Flanking_Active_TSS	Gastric_Weak_Repressed_PolyComb
iPS_DF_6.9_Cell_Line_Strong_transcription	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb
H1_Derived_Mesenchymal_Stem_Cells_Strong_transcription	Psoas_Muscle_ZNF_genes_and_repeats
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Repressed_PolyComb	CD19_Primary_Cells_Cord_BI_Heterochromatin
Ovary_Transcr_at_gene_5_and_3	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Genic_enhancers
Left_Ventricle_Heterochromatin	Pancreatic_Islets_ZNF_genes_and_repeats
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_ZNF_genes_and_repeats	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Repressed_PolyComb
Gastric_Strong_transcription	CD19_Primary_Cells_Cord_BI_ZNF_genes_and_repeats
Muscle_Satellite_Cultured_Cells_Bivalent_Enhancer	Aorta_Weak_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Bivalent_Poised_TSS	Dnd41_TCell_Leukemia_ZNF_genes_and_repeats
Fetal_Kidney_Transcr_at_gene_5_and_3	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Heterochromatin
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Strong_transcription	H9_Derived_Neuronal_Progenitor_Cultured_Cells_ZNF_genes_and_repeats
Duodenum_Mucosa_Bivalent_Enhancer	HSMM_Skeletal_Muscle_Myoblasts_Enhancers
Mobilized_CD34_Primary_Cells_Male_ZNF_genes_and_repeats	Right_Ventricle_ZNF_genes_and_repeats
Fetal_Stomach_Heterochromatin	CD3_Primary_Cells_Cord_BI_ZNF_genes_and_repeats
CD19_Primary_Cells_Cord_BI_Flanking_Bivalent_TSS_Enh	iPS_DF_19.11_Cell_Line_Enhancers
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer	Fetal_Lung_Repressed_PolyComb
iPS_DF_19.11_Cell_Line_Bivalent_Poised_TSS	NH_A_Astrocytes_Enhancers
Brain_Mid_Frontal_Lobe_Heterochromatin	Breast_Myoepithelial_Cells_ZNF_genes_and_repeats
H9_Derived_Neuron_Cultured_Cells_Heterochromatin	HeLa_S3_Cervical_Carcinoma_Bivalent_Enhancer
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Flanking_Bivalent_TSS_Enh	Brain_Germinal_Matrix_ZNF_genes_and_repeats
Lung_Bivalent_Poised_TSS	Skeletal_Muscle_Female_Heterochromatin
H9_Cell_Line_Heterochromatin	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Genic_enhancers
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Bivalent_Enhancer	Monocytes_CD14pp_RO01746_Enhancers
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_ZNF_genes_and_repeats	HeLa_S3_Cervical_Carcinoma_ZNF_genes_and_repeats
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Flanking_Bivalent_TSS_Enh	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Heterochromatin
Fetal_Brain_Male_Flanking_Active_TSS	Ovary_ZNF_genes_and_repeats
Fetal_Intestine_Large_Flanking_Active_TSS	NHDF_Ad_Adult_Dermal_Fibroblasts_Heterochromatin
Brain_Hippocampus_Middle_Bivalent_Enhancer	CD8_Naive_Primary_Cells_ZNF_genes_and_repeats
Fetal_Stomach_Flanking_Active_TSS	iPS_DF_6.9_Cell_Line_Heterochromatin
GM12878_Lymphoblastoid_Flanking_Bivalent_TSS_Enh	Muscle_Satellite_Cultured_Cells_Repressed_PolyComb
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Repressed_PolyComb	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats
NHLF_Lung_Fibroblasts_Flanking_Active_TSS	Fetal_Adrenal_Gland_ZNF_genes_and_repeats
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Flanking_Active_TSS	Neurosphere_Cultured_Cells_Cortex_Derived_ZNF_genes_and_repeats
Brain_Mid_Frontal_Lobe_Bivalent_Enhancer	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Enhancers
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Bivalent_Enhancer	CD3_Primary_Cells_Peripheral_UW_ZNF_genes_and_repeats
Aorta_Heterochromatin	Breast_vHMEC_ZNF_genes_and_repeats
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Heterochromatin	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Weak_Repressed_PolyComb
Rectal_Mucosa.Donor_29_Heterochromatin	CD3_Primary_Cells_Peripheral_UW_Heterochromatin
Rectal_Mucosa.Donor_29_Flanking_Bivalent_TSS_Enh	Stomach_Smooth_Muscle_Bivalent_Enhancer
Gastric_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Enhancers
Colonic_Mucosa_Bivalent_Enhancer	Brain_Mid_Frontal_Lobe_Heterochromatin
Fetal_Intestine_Small_Flanking_Active_TSS	Gastric_Heterochromatin
NHEK_Epidermal_Keratinocytes_Bivalent_Enhancer	CD4pp_CD25__Th_Primary_Cells_Heterochromatin
NH_A_Astrocytes_Bivalent_Enhancer	Sigmoid_Colon_Heterochromatin
HMEC_Mammary_Epithelial_Bivalent_Enhancer	Ovary_Repressed_PolyComb
Muscle_Satellite_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Fetal_Kidney_Enhancers
NHLF_Lung_Fibroblasts_Heterochromatin	Brain_Angular_Gyrus_Heterochromatin
Brain_Angular_Gyrus_Heterochromatin	Skeletal_Muscle_Male_Heterochromatin
Fetal_Intestine_Large_Flanking_Bivalent_TSS_Enh	Aorta_ZNF_genes_and_repeats
Right_Ventricle_Flanking_Bivalent_TSS_Enh	Skeletal_Muscle_Female_Enhancers
ES_WA7_Cell_Line_Strong_transcription	Placenta_Amnion_Genic_enhancers
Brain_Cingulate_Gyrus_Bivalent_Enhancer	Pancreas_Weak_Repressed_PolyComb
GM12878_Lymphoblastoid_Bivalent_Enhancer	Ovary_Heterochromatin
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Bivalent_Poised_TSS	HUES6_Cell_Line_Repressed_PolyComb
Brain_Substantia_Nigra_Flanking_Active_TSS	Duodenum_Mucosa_Enhancers
CD19_Primary_Cells_Cord_BI_Repressed_PolyComb	Brain_Substantia_Nigra_Heterochromatin
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Repressed_PolyComb	Adipose_Nuclei_Repressed_PolyComb
NHDF_Ad_Adult_Dermal_Fibroblasts_Flanking_Active_TSS	H1_Derived_Mesenchymal_Stem_Cells_Repressed_PolyComb
HUES48_Cell_Line_Flanking_Active_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Repressed_PolyComb
Right_Ventricle_Heterochromatin	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Heterochromatin
H1_Cell_Line_Flanking_Active_TSS	Mobilized_CD34_Primary_Cells_Male_Repressed_PolyComb
Fetal_Heart_Repressed_PolyComb	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Repressed_PolyComb
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Heterochromatin	CD19_Primary_Cells_Peripheral_UW_Genic_enhancers
Peripheral_Blood_Mononuclear_Primary_Cells_Flanking_Bivalent_TSS_Enh	Right_Atrium_Strong_transcription
iPS_18_Cell_Line_Flanking_Bivalent_TSS_Enh	Brain_Cingulate_Gyrus_Heterochromatin
Stomach_Smooth_Muscle_Bivalent_Enhancer	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Heterochromatin
Neurosphere_Cultured_Cells_Cortex_Derived_Repressed_PolyComb	Fetal_Muscle_Trunk_Heterochromatin
CD8_Memory_Primary_Cells_Bivalent_Poised_TSS	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Heterochromatin
Placenta_Amnion_Heterochromatin	NHLF_Lung_Fibroblasts_Heterochromatin
HUVEC_Umbilical_Vein_Endothelial_Cells_Bivalent_Enhancer	Small_Intestine_ZNF_genes_and_repeats
NHDF_Ad_Adult_Dermal_Fibroblasts_Repressed_PolyComb	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Genic_enhancers
Brain_Anterior_Caudate_Bivalent_Enhancer	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Enhancers
CD34_Primary_Cells_Repressed_PolyComb	Right_Ventricle_Enhancers
iPS_20b_Cell_Line_Flanking_Active_TSS	iPS_DF_19.11_Cell_Line_ZNF_genes_and_repeats
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Bivalent_Poised_TSS	Right_Ventricle_Bivalent_Enhancer
CD4_Memory_Primary_Cells_Bivalent_Poised_TSS	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Repressed_PolyComb
Peripheral_Blood_Mononuclear_Primary_Cells_Heterochromatin	H9_Cell_Line_Weak_Repressed_PolyComb
Brain_Germinal_Matrix_Bivalent_Enhancer	NHEK_Epidermal_Keratinocytes_Enhancers
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Bivalent_Poised_TSS	HUVEC_Umbilical_Vein_Endothelial_Cells_ZNF_genes_and_repeats
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Bivalent_Poised_TSS	ES_WA7_Cell_Line_Enhancers
Neurosphere_Cultured_Cells_Cortex_Derived_Bivalent_Poised_TSS	CD34_Cultured_Cells_Heterochromatin
Fetal_Lung_Repressed_PolyComb	Brain_Inferior_Temporal_Lobe_Enhancers
Dnd41_TCell_Leukemia_Bivalent_Enhancer	NHLF_Lung_Fibroblasts_Enhancers
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Strong_transcription	Duodenum_Smooth_Muscle_Enhancers
Brain_Inferior_Temporal_Lobe_Bivalent_Enhancer	Right_Atrium_Repressed_PolyComb
Rectal_Mucosa.Donor_29_Bivalent_Enhancer	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Enhancers
Spleen_Strong_transcription	Brain_Hippocampus_Middle_Enhancers
NHLF_Lung_Fibroblasts_Bivalent_Enhancer	Brain_Germinal_Matrix_Heterochromatin
Lung_Strong_transcription	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Enhancers
CD4_Naive_Primary_Cells_Bivalent_Poised_TSS	Neurosphere_Cultured_Cells_Cortex_Derived_Heterochromatin
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Bivalent_Enhancer	Pancreas_Repressed_PolyComb
Muscle_Satellite_Cultured_Cells_Repressed_PolyComb	CD3_Primary_Cells_Cord_BI_Heterochromatin
IMR90_Cell_Line_Flanking_Bivalent_TSS_Enh	Right_Atrium_Bivalent_Enhancer
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Heterochromatin	Brain_Germinal_Matrix_Enhancers
Ovary_Bivalent_Enhancer	H9_Derived_Neuron_Cultured_Cells_Heterochromatin
Dnd41_TCell_Leukemia_Bivalent_Poised_TSS	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Weak_Repressed_PolyComb
H9_Cell_Line_Bivalent_Enhancer	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Repressed_PolyComb
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Repressed_PolyComb	Mobilized_CD34_Primary_Cells_Female_ZNF_genes_and_repeats
Colon_Smooth_Muscle_Bivalent_Enhancer	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Repressed_PolyComb
CD3_Primary_Cells_Peripheral_UW_Bivalent_Poised_TSS	CD56_Primary_Cells_Genic_enhancers
A549_EtOH_0.02pct_Lung_Carcinoma_Repressed_PolyComb	H9_Cell_Line_Enhancers
NH_A_Astrocytes_Flanking_Bivalent_TSS_Enh	GM12878_Lymphoblastoid_Heterochromatin
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Strong_transcription	Small_Intestine_Genic_enhancers
NHDF_Ad_Adult_Dermal_Fibroblasts_Bivalent_Enhancer	Spleen_Heterochromatin
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Bivalent_Poised_TSS	Brain_Anterior_Caudate_Enhancers
H1_Derived_Mesenchymal_Stem_Cells_Flanking_Active_TSS	CD34_Primary_Cells_ZNF_genes_and_repeats
Brain_Cingulate_Gyrus_Heterochromatin	Osteoblasts_Heterochromatin
HUVEC_Umbilical_Vein_Endothelial_Cells_Bivalent_Poised_TSS	ES_I3_Cell_Line_ZNF_genes_and_repeats
