Embedding-based	Giggle-legacy
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Poised_TSS	H9_Cell_Line_Weak_transcription
Ovary_Repressed_PolyComb	Placenta_Amnion_Weak_transcription
Ovary_Active_TSS	CD34_Cultured_Cells_Genic_enhancers
Fetal_Stomach_Active_TSS	HUES6_Cell_Line_Repressed_PolyComb
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Active_TSS	Ovary_Flanking_Bivalent_TSS_Enh
Spleen_Active_TSS	Brain_Cingulate_Gyrus_Repressed_PolyComb
Fetal_Adrenal_Gland_Bivalent_Poised_TSS	Peripheral_Blood_Mononuclear_Primary_Cells_Genic_enhancers
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Active_TSS	HeLa_S3_Cervical_Carcinoma_Bivalent_Poised_TSS
Esophagus_Bivalent_Enhancer	CD56_Primary_Cells_Genic_enhancers
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Weak_transcription
K562_Leukemia_Bivalent_Poised_TSS	Ovary_Bivalent_Poised_TSS
HUES64_Cell_Line_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Repressed_PolyComb
CD4_Naive_Primary_Cells_Active_TSS	Lung_Weak_transcription
Rectal_Mucosa.Donor_29_Flanking_Bivalent_TSS_Enh	Right_Ventricle_Bivalent_Enhancer
iPS_DF_19.11_Cell_Line_Bivalent_Poised_TSS	K562_Leukemia_Genic_enhancers
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Flanking_Bivalent_TSS_Enh	HUVEC_Umbilical_Vein_Endothelial_Cells_Repressed_PolyComb
4star_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Weak_Repressed_PolyComb
Spleen_Bivalent_Enhancer	Sigmoid_Colon_Weak_transcription
Left_Ventricle_Bivalent_Poised_TSS	Fetal_Lung_Repressed_PolyComb
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Transcr_at_gene_5_and_3	NHEK_Epidermal_Keratinocytes_Genic_enhancers
CD19_Primary_Cells_Cord_BI_Bivalent_Poised_TSS	Esophagus_Weak_transcription
CD19_Primary_Cells_Peripheral_UW_Flanking_Bivalent_TSS_Enh	iPS_DF_6.9_Cell_Line_Weak_Repressed_PolyComb
CD4_Naive_Primary_Cells_Heterochromatin	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Weak_transcription
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Bivalent_Poised_TSS	Spleen_Weak_transcription
Colon_Smooth_Muscle_Bivalent_Enhancer	Aorta_Weak_transcription
Monocytes_CD14pp_RO01746_Bivalent_Poised_TSS	CD4_Naive_Primary_Cells_Weak_Repressed_PolyComb
Brain_Mid_Frontal_Lobe_Bivalent_Enhancer	CD3_Primary_Cells_Peripheral_UW_Repressed_PolyComb
Fetal_Kidney_Bivalent_Enhancer	Lung_Repressed_PolyComb
Thymus_Bivalent_Enhancer	Peripheral_Blood_Mononuclear_Primary_Cells_Weak_transcription
iPS_15b_Cell_Line_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Repressed_PolyComb
Small_Intestine_Repressed_PolyComb	iPS_DF_19.11_Cell_Line_Genic_enhancers
Stomach_Smooth_Muscle_Bivalent_Enhancer	Brain_Angular_Gyrus_Repressed_PolyComb
Breast_Myoepithelial_Cells_Flanking_Bivalent_TSS_Enh	Fetal_Intestine_Large_Genic_enhancers
Pancreatic_Islets_Active_TSS	Psoas_Muscle_Transcr_at_gene_5_and_3
Fetal_Placenta_Flanking_Bivalent_TSS_Enh	Osteoblasts_Repressed_PolyComb
Left_Ventricle_Bivalent_Enhancer	Brain_Germinal_Matrix_Repressed_PolyComb
iPS_20b_Cell_Line_Repressed_PolyComb	H1_Derived_Mesenchymal_Stem_Cells_Weak_transcription
Stomach_Mucosa_Strong_transcription	H1_Derived_Mesenchymal_Stem_Cells_Repressed_PolyComb
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Bivalent_Enhancer	Right_Atrium_Weak_transcription
Fetal_Brain_Female_Bivalent_Enhancer	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Transcr_at_gene_5_and_3
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Bivalent_Enhancer	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Genic_enhancers
CD4_Memory_Primary_Cells_Heterochromatin	iPS_DF_19.11_Cell_Line_Weak_Repressed_PolyComb
Stomach_Mucosa_Active_TSS	Ovary_Weak_transcription
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Heterochromatin	Mobilized_CD34_Primary_Cells_Male_Repressed_PolyComb
iPS_18_Cell_Line_Active_TSS	CD34_Primary_Cells_Transcr_at_gene_5_and_3
Rectal_Mucosa.Donor_31_Repressed_PolyComb	Brain_Inferior_Temporal_Lobe_Repressed_PolyComb
Brain_Inferior_Temporal_Lobe_Bivalent_Enhancer	H9_Cell_Line_Weak_Repressed_PolyComb
CD34_Cultured_Cells_Flanking_Bivalent_TSS_Enh	CD8_Memory_Primary_Cells_Weak_Repressed_PolyComb
4star_Flanking_Active_TSS	CD4_Memory_Primary_Cells_Weak_Repressed_PolyComb
Dnd41_TCell_Leukemia_Repressed_PolyComb	Skeletal_Muscle_Male_Repressed_PolyComb
4star_Bivalent_Poised_TSS	IMR90_Cell_Line_Genic_enhancers
IMR90_Cell_Line_Bivalent_Poised_TSS	H1_Derived_Mesenchymal_Stem_Cells_Genic_enhancers
Gastric_Bivalent_Enhancer	Adult_Liver_Transcr_at_gene_5_and_3
Breast_vHMEC_Bivalent_Enhancer	Spleen_Genic_enhancers
Fetal_Kidney_Active_TSS	Fetal_Brain_Male_Repressed_PolyComb
HeLa_S3_Cervical_Carcinoma_Heterochromatin	CD4_Naive_Primary_Cells_Transcr_at_gene_5_and_3
Ovary_Flanking_Active_TSS	Muscle_Satellite_Cultured_Cells_Repressed_PolyComb
HSMM_Skeletal_Muscle_Myoblasts_Bivalent_Poised_TSS	4star_Weak_transcription
Rectal_Smooth_Muscle_Heterochromatin	Fetal_Muscle_Trunk_Weak_transcription
ES_WA7_Cell_Line_Repressed_PolyComb	Left_Ventricle_Weak_transcription
NHEK_Epidermal_Keratinocytes_Bivalent_Poised_TSS	Fetal_Brain_Female_Repressed_PolyComb
Aorta_Bivalent_Poised_TSS	Fetal_Kidney_Weak_transcription
Colonic_Mucosa_Bivalent_Poised_TSS	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Weak_transcription
A549_EtOH_0.02pct_Lung_Carcinoma_Bivalent_Enhancer	Stomach_Mucosa_Weak_transcription
Colon_Smooth_Muscle_Active_TSS	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb
CD4_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh	Brain_Hippocampus_Middle_Repressed_PolyComb
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Flanking_Bivalent_TSS_Enh	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Weak_Repressed_PolyComb
Brain_Substantia_Nigra_Bivalent_Enhancer	Fetal_Muscle_Leg_Repressed_PolyComb
Duodenum_Smooth_Muscle_Bivalent_Enhancer	H1_Cell_Line_Weak_transcription
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Repressed_PolyComb	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Weak_Repressed_PolyComb
HSMM_Skeletal_Muscle_Myoblasts_Active_TSS	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Weak_transcription
Pancreas_Active_TSS	Colonic_Mucosa_Weak_transcription
Peripheral_Blood_Mononuclear_Primary_Cells_Repressed_PolyComb	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Weak_Repressed_PolyComb
Duodenum_Mucosa_Repressed_PolyComb	Fetal_Placenta_Weak_transcription
Rectal_Mucosa.Donor_29_Bivalent_Enhancer	Pancreas_Weak_transcription
Pancreas_Heterochromatin	HeLa_S3_Cervical_Carcinoma_Flanking_Bivalent_TSS_Enh
Fetal_Intestine_Large_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Transcr_at_gene_5_and_3
iPS_18_Cell_Line_Repressed_PolyComb	CD3_Primary_Cells_Peripheral_UW_Genic_enhancers
Gastric_Bivalent_Poised_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Repressed_PolyComb
Muscle_Satellite_Cultured_Cells_Flanking_Bivalent_TSS_Enh	CD19_Primary_Cells_Cord_BI_Genic_enhancers
HSMM_Skeletal_Muscle_Myoblasts_Bivalent_Enhancer	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Weak_transcription
CD8_Naive_Primary_Cells_Active_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Weak_transcription
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Psoas_Muscle_Weak_transcription
Adipose_Nuclei_Repressed_PolyComb	HepG2_Hepatocellular_Carcinoma_Repressed_PolyComb
HUES48_Cell_Line_Repressed_PolyComb	Fetal_Heart_Weak_transcription
NHDF_Ad_Adult_Dermal_Fibroblasts_Heterochromatin	CD56_Primary_Cells_Weak_transcription
CD14_Primary_Cells_Active_TSS	IMR90_Cell_Line_Weak_transcription
HUES64_Cell_Line_Active_TSS	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb
Right_Ventricle_Bivalent_Poised_TSS	iPS_DF_19.11_Cell_Line_Weak_transcription
Dnd41_TCell_Leukemia_Active_TSS	HSMM_Skeletal_Muscle_Myoblasts_Genic_enhancers
Monocytes_CD14pp_RO01746_ZNF_genes_and_repeats	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Repressed_PolyComb
Osteoblasts_Flanking_Bivalent_TSS_Enh	Fetal_Stomach_Repressed_PolyComb
NH_A_Astrocytes_Flanking_Bivalent_TSS_Enh	K562_Leukemia_Repressed_PolyComb
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Flanking_Active_TSS	Right_Ventricle_Weak_transcription
Adult_Liver_Bivalent_Poised_TSS	HUES48_Cell_Line_Weak_transcription
K562_Leukemia_Repressed_PolyComb	CD14_Primary_Cells_Genic_enhancers
Sigmoid_Colon_Bivalent_Poised_TSS	HSMM_Skeletal_Muscle_Myoblasts_Weak_transcription
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Repressed_PolyComb	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Genic_enhancers
Rectal_Smooth_Muscle_Bivalent_Enhancer	Brain_Mid_Frontal_Lobe_Repressed_PolyComb
HUES64_Cell_Line_ZNF_genes_and_repeats	Pancreatic_Islets_Weak_transcription
Stomach_Mucosa_Repressed_PolyComb	NH_A_Astrocytes_Weak_transcription
H9_Derived_Neuron_Cultured_Cells_Bivalent_Poised_TSS	Placenta_Amnion_Genic_enhancers
K562_Leukemia_Heterochromatin	Brain_Substantia_Nigra_Weak_transcription
iPS_15b_Cell_Line_Repressed_PolyComb	Sigmoid_Colon_Genic_enhancers
CD15_Primary_Cells_Active_TSS	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Weak_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Flanking_Bivalent_TSS_Enh	iPS_18_Cell_Line_Weak_transcription
Fetal_Muscle_Leg_Repressed_PolyComb	Fetal_Thymus_Weak_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Bivalent_Poised_TSS	Brain_Germinal_Matrix_Genic_enhancers
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer	Thymus_Weak_transcription
ES_WA7_Cell_Line_Strong_transcription	CD15_Primary_Cells_Weak_transcription
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Bivalent_Enhancer	HUES64_Cell_Line_Weak_transcription
Muscle_Satellite_Cultured_Cells_Bivalent_Poised_TSS	HUES6_Cell_Line_Weak_transcription
Colonic_Mucosa_Bivalent_Enhancer	Rectal_Mucosa.Donor_31_Weak_transcription
Skeletal_Muscle_Male_Heterochromatin	Fetal_Brain_Female_Genic_enhancers
Fetal_Intestine_Small_Active_TSS	Brain_Anterior_Caudate_Repressed_PolyComb
CD4pp_CD25__Th_Primary_Cells_Repressed_PolyComb	CD14_Primary_Cells_Weak_transcription
Psoas_Muscle_Strong_transcription	ES_WA7_Cell_Line_Weak_Repressed_PolyComb
CD4_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Weak_transcription
H1_Derived_Mesenchymal_Stem_Cells_Active_TSS	CD3_Primary_Cells_Cord_BI_Genic_enhancers
Brain_Inferior_Temporal_Lobe_Flanking_Bivalent_TSS_Enh	Right_Atrium_Bivalent_Poised_TSS
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Bivalent_Poised_TSS	Fetal_Brain_Male_Weak_transcription
Brain_Cingulate_Gyrus_Flanking_Bivalent_TSS_Enh	Lung_Bivalent_Poised_TSS
Esophagus_Flanking_Active_TSS	Stomach_Smooth_Muscle_Repressed_PolyComb
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Flanking_Active_TSS	Brain_Mid_Frontal_Lobe_Weak_transcription
HMEC_Mammary_Epithelial_Bivalent_Enhancer	ES_I3_Cell_Line_Weak_transcription
Colon_Smooth_Muscle_Heterochromatin	iPS_20b_Cell_Line_Weak_transcription
iPS_15b_Cell_Line_Active_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Genic_enhancers
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Bivalent_Poised_TSS	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Genic_enhancers
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Flanking_Bivalent_TSS_Enh	Monocytes_CD14pp_RO01746_Weak_transcription
Thymus_Flanking_Bivalent_TSS_Enh	Fetal_Intestine_Large_Weak_transcription
HUES48_Cell_Line_Active_TSS	Ovary_Repressed_PolyComb
Colon_Smooth_Muscle_Repressed_PolyComb	iPS_15b_Cell_Line_Weak_transcription
CD8_Naive_Primary_Cells_Bivalent_Poised_TSS	Fetal_Stomach_Weak_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Poised_TSS	Thymus_Weak_Repressed_PolyComb
Duodenum_Smooth_Muscle_Repressed_PolyComb	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Repressed_PolyComb
Fetal_Brain_Male_Heterochromatin	NHLF_Lung_Fibroblasts_Weak_transcription
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Pancreatic_Islets_Flanking_Bivalent_TSS_Enh
Psoas_Muscle_Flanking_Active_TSS	Brain_Angular_Gyrus_Weak_transcription
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Repressed_PolyComb	Brain_Inferior_Temporal_Lobe_Weak_transcription
H1_Derived_Mesenchymal_Stem_Cells_Flanking_Active_TSS	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Weak_transcription
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Bivalent_Poised_TSS	Rectal_Smooth_Muscle_Weak_transcription
Fetal_Kidney_Repressed_PolyComb	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Weak_Repressed_PolyComb
Rectal_Mucosa.Donor_31_Flanking_Bivalent_TSS_Enh	A549_EtOH_0.02pct_Lung_Carcinoma_Repressed_PolyComb
Small_Intestine_Heterochromatin	Rectal_Mucosa.Donor_29_Weak_transcription
4star_Active_TSS	A549_EtOH_0.02pct_Lung_Carcinoma_Weak_transcription
CD8_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb
Pancreatic_Islets_Flanking_Active_TSS	Osteoblasts_Weak_transcription
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Heterochromatin	NHDF_Ad_Adult_Dermal_Fibroblasts_Weak_transcription
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Bivalent_Poised_TSS	NHLF_Lung_Fibroblasts_Genic_enhancers
Small_Intestine_Bivalent_Enhancer	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Genic_enhancers
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Active_TSS	Brain_Cingulate_Gyrus_Weak_transcription
Psoas_Muscle_Active_TSS	CD19_Primary_Cells_Peripheral_UW_Weak_transcription
HSMM_Skeletal_Muscle_Myoblasts_Heterochromatin	IMR90_Cell_Line_Repressed_PolyComb
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Repressed_PolyComb	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Repressed_PolyComb
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh	Lung_Genic_enhancers
Esophagus_Bivalent_Poised_TSS	Dnd41_TCell_Leukemia_Genic_enhancers
Lung_Bivalent_Poised_TSS	Fetal_Lung_Weak_transcription
iPS_DF_19.11_Cell_Line_Transcr_at_gene_5_and_3	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Genic_enhancers
Skeletal_Muscle_Female_Repressed_PolyComb	Mobilized_CD34_Primary_Cells_Female_Genic_enhancers
Fetal_Lung_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Weak_transcription
HUES6_Cell_Line_Repressed_PolyComb	Aorta_Flanking_Bivalent_TSS_Enh
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_ZNF_genes_and_repeats	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Repressed_PolyComb
Placenta_Amnion_Flanking_Active_TSS	CD4_Memory_Primary_Cells_Transcr_at_gene_5_and_3
CD34_Cultured_Cells_Repressed_PolyComb	Fetal_Muscle_Trunk_Repressed_PolyComb
Left_Ventricle_Flanking_Active_TSS	Brain_Anterior_Caudate_Weak_transcription
Brain_Germinal_Matrix_Repressed_PolyComb	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Weak_Repressed_PolyComb
HSMM_Skeletal_Muscle_Myoblasts_Repressed_PolyComb	Fetal_Thymus_Weak_Repressed_PolyComb
Adipose_Nuclei_Bivalent_Poised_TSS	H1_Cell_Line_Genic_enhancers
Right_Atrium_Flanking_Active_TSS	Colonic_Mucosa_Weak_Repressed_PolyComb
Skeletal_Muscle_Female_Heterochromatin	Aorta_Transcr_at_gene_5_and_3
CD4_Memory_Primary_Cells_Active_TSS	Pancreatic_Islets_Transcr_at_gene_5_and_3
Fetal_Intestine_Large_Active_TSS	Fetal_Muscle_Leg_Weak_transcription
Ovary_Bivalent_Enhancer	Aorta_Bivalent_Enhancer
CD4_Naive_Primary_Cells_Bivalent_Poised_TSS	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_transcription
Esophagus_Active_TSS	CD34_Primary_Cells_Genic_enhancers
iPS_DF_6.9_Cell_Line_Heterochromatin	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Weak_transcription
IMR90_Cell_Line_Flanking_Bivalent_TSS_Enh	CD3_Primary_Cells_Peripheral_UW_Weak_transcription
CD8_Memory_Primary_Cells_Bivalent_Poised_TSS	H1_Derived_Mesenchymal_Stem_Cells_Bivalent_Poised_TSS
Colonic_Mucosa_Flanking_Bivalent_TSS_Enh	Breast_vHMEC_Genic_enhancers
Brain_Anterior_Caudate_Flanking_Bivalent_TSS_Enh	Fetal_Heart_Transcr_at_gene_5_and_3
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Repressed_PolyComb	Aorta_Repressed_PolyComb
A549_EtOH_0.02pct_Lung_Carcinoma_Flanking_Bivalent_TSS_Enh	Fetal_Brain_Female_Weak_transcription
Placenta_Amnion_Repressed_PolyComb	Pancreatic_Islets_Bivalent_Enhancer
CD19_Primary_Cells_Peripheral_UW_Active_TSS	Fetal_Intestine_Small_Weak_transcription
CD34_Primary_Cells_Bivalent_Poised_TSS	Esophagus_Genic_enhancers
Fetal_Intestine_Small_Repressed_PolyComb	Monocytes_CD14pp_RO01746_Genic_enhancers
Osteoblasts_Heterochromatin	Fetal_Adrenal_Gland_Weak_transcription
Fetal_Brain_Male_Strong_transcription	Psoas_Muscle_Weak_Repressed_PolyComb
iPS_DF_19.11_Cell_Line_Flanking_Active_TSS	CD34_Primary_Cells_Weak_transcription
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Stomach_Mucosa_Weak_Repressed_PolyComb
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Poised_TSS	Rectal_Smooth_Muscle_Weak_Repressed_PolyComb
Small_Intestine_Strong_transcription	Brain_Germinal_Matrix_Weak_transcription
Rectal_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Weak_transcription
Lung_Flanking_Active_TSS	HUVEC_Umbilical_Vein_Endothelial_Cells_Weak_transcription
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Bivalent_Poised_TSS	Esophagus_Weak_Repressed_PolyComb
HUES64_Cell_Line_Repressed_PolyComb	Gastric_Weak_Repressed_PolyComb
ES_WA7_Cell_Line_Active_TSS	HUES48_Cell_Line_Genic_enhancers
Colonic_Mucosa_Heterochromatin	Right_Ventricle_Repressed_PolyComb
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Repressed_PolyComb	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Repressed_PolyComb
Mobilized_CD34_Primary_Cells_Male_ZNF_genes_and_repeats	CD8_Naive_Primary_Cells_Transcr_at_gene_5_and_3
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Repressed_PolyComb	CD8_Memory_Primary_Cells_Weak_transcription
Pancreatic_Islets_Strong_transcription	Fetal_Kidney_Genic_enhancers
H1_Cell_Line_Active_TSS	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Genic_enhancers
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Heterochromatin	Fetal_Brain_Male_Genic_enhancers
CD8_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Genic_enhancers
Ovary_Bivalent_Poised_TSS	CD15_Primary_Cells_Genic_enhancers
Pancreas_Bivalent_Poised_TSS	HeLa_S3_Cervical_Carcinoma_Genic_enhancers
Brain_Angular_Gyrus_Heterochromatin	CD3_Primary_Cells_Cord_BI_Weak_transcription
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Bivalent_Poised_TSS	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Weak_transcription
Esophagus_Heterochromatin	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Genic_enhancers
Colon_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	Placenta_Amnion_Weak_Repressed_PolyComb
Lung_Active_TSS	Duodenum_Smooth_Muscle_Genic_enhancers
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Bivalent_Poised_TSS	CD19_Primary_Cells_Peripheral_UW_Weak_Repressed_PolyComb
Thymus_Heterochromatin	H1_Cell_Line_Weak_Repressed_PolyComb
Fetal_Brain_Male_Repressed_PolyComb	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Genic_enhancers
Gastric_Active_TSS	Ovary_Transcr_at_gene_5_and_3
Right_Ventricle_Bivalent_Enhancer	CD8_Naive_Primary_Cells_Weak_Repressed_PolyComb
CD4_Memory_Primary_Cells_Bivalent_Poised_TSS	Rectal_Mucosa.Donor_31_Genic_enhancers
Placenta_Amnion_Active_TSS	Skeletal_Muscle_Male_Genic_enhancers
Aorta_Active_TSS	Skeletal_Muscle_Female_Genic_enhancers
Right_Atrium_Transcr_at_gene_5_and_3	iPS_18_Cell_Line_Genic_enhancers
NH_A_Astrocytes_Heterochromatin	iPS_18_Cell_Line_Weak_Repressed_PolyComb
Adult_Liver_Flanking_Bivalent_TSS_Enh	HeLa_S3_Cervical_Carcinoma_Bivalent_Enhancer
Fetal_Stomach_Repressed_PolyComb	Brain_Anterior_Caudate_Genic_enhancers
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Weak_Repressed_PolyComb
HMEC_Mammary_Epithelial_Flanking_Bivalent_TSS_Enh	Osteoblasts_Genic_enhancers
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Rectal_Mucosa.Donor_29_Genic_enhancers
Peripheral_Blood_Mononuclear_Primary_Cells_Bivalent_Enhancer	Colon_Smooth_Muscle_Weak_Repressed_PolyComb
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Flanking_Bivalent_TSS_Enh	Gastric_Genic_enhancers
CD8_Naive_Primary_Cells_Heterochromatin	HMEC_Mammary_Epithelial_Weak_transcription
Right_Ventricle_Heterochromatin	iPS_DF_6.9_Cell_Line_Genic_enhancers
Fetal_Brain_Male_Flanking_Bivalent_TSS_Enh	CD19_Primary_Cells_Cord_BI_Weak_transcription
HeLa_S3_Cervical_Carcinoma_Bivalent_Enhancer	GM12878_Lymphoblastoid_Weak_Repressed_PolyComb
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Repressed_PolyComb	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Weak_transcription
Brain_Mid_Frontal_Lobe_Heterochromatin	CD4pp_CD25__Th_Primary_Cells_Genic_enhancers
Brain_Mid_Frontal_Lobe_Flanking_Bivalent_TSS_Enh	Mobilized_CD34_Primary_Cells_Male_Genic_enhancers
Peripheral_Blood_Mononuclear_Primary_Cells_Bivalent_Poised_TSS	HUES64_Cell_Line_Genic_enhancers
Neurosphere_Cultured_Cells_Cortex_Derived_Bivalent_Poised_TSS	Brain_Mid_Frontal_Lobe_Genic_enhancers
Spleen_Heterochromatin	Colon_Smooth_Muscle_Weak_transcription
Left_Ventricle_Active_TSS	Peripheral_Blood_Mononuclear_Primary_Cells_Weak_Repressed_PolyComb
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Repressed_PolyComb	Adult_Liver_Weak_transcription
Right_Atrium_Heterochromatin	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Weak_transcription
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Repressed_PolyComb	Duodenum_Mucosa_Weak_transcription
Peripheral_Blood_Mononuclear_Primary_Cells_Flanking_Bivalent_TSS_Enh	Muscle_Satellite_Cultured_Cells_Weak_transcription
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Brain_Hippocampus_Middle_Genic_enhancers
Right_Ventricle_Flanking_Bivalent_TSS_Enh	Brain_Cingulate_Gyrus_Genic_enhancers
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Bivalent_Poised_TSS	Stomach_Smooth_Muscle_Weak_transcription
Breast_Myoepithelial_Cells_Repressed_PolyComb	Colon_Smooth_Muscle_Genic_enhancers
