Embedding-based	Giggle-legacy
Osteoblasts_Active_TSS	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Flanking_Bivalent_TSS_Enh
iPS_15b_Cell_Line_Bivalent_Poised_TSS	Placenta_Amnion_Quiescent_Low
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Genic_enhancers	Rectal_Smooth_Muscle_Flanking_Bivalent_TSS_Enh
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Enhancers	Stomach_Mucosa_Quiescent_Low
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Enhancers	Thymus_Quiescent_Low
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Enhancers	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Quiescent_Low
Brain_Germinal_Matrix_Enhancers	iPS_15b_Cell_Line_Quiescent_Low
4star_Genic_enhancers	Thymus_Genic_enhancers
Fetal_Heart_Genic_enhancers	HUVEC_Umbilical_Vein_Endothelial_Cells_Transcr_at_gene_5_and_3
A549_EtOH_0.02pct_Lung_Carcinoma_Transcr_at_gene_5_and_3	CD19_Primary_Cells_Cord_BI_Active_TSS
Brain_Inferior_Temporal_Lobe_Genic_enhancers	NH_A_Astrocytes_Heterochromatin
Fetal_Heart_Active_TSS	Mobilized_CD34_Primary_Cells_Male_Active_TSS
HepG2_Hepatocellular_Carcinoma_Transcr_at_gene_5_and_3	Brain_Angular_Gyrus_Transcr_at_gene_5_and_3
Brain_Cingulate_Gyrus_ZNF_genes_and_repeats	Osteoblasts_Flanking_Bivalent_TSS_Enh
HUES6_Cell_Line_Transcr_at_gene_5_and_3	K562_Leukemia_Transcr_at_gene_5_and_3
Right_Ventricle_Genic_enhancers	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Bivalent_Poised_TSS
iPS_DF_19.11_Cell_Line_Genic_enhancers	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Bivalent_Poised_TSS
H1_Cell_Line_Enhancers	HepG2_Hepatocellular_Carcinoma_Weak_transcription
CD15_Primary_Cells_Flanking_Active_TSS	NHEK_Epidermal_Keratinocytes_Weak_transcription
iPS_18_Cell_Line_Genic_enhancers	Gastric_Genic_enhancers
NH_A_Astrocytes_Transcr_at_gene_5_and_3	CD34_Primary_Cells_Active_TSS
K562_Leukemia_Transcr_at_gene_5_and_3	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Active_TSS
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Genic_enhancers	H1_Cell_Line_Bivalent_Poised_TSS
Placenta_Amnion_Genic_enhancers	Brain_Substantia_Nigra_Bivalent_Poised_TSS
CD19_Primary_Cells_Peripheral_UW_Transcr_at_gene_5_and_3	Mobilized_CD34_Primary_Cells_Female_Transcr_at_gene_5_and_3
iPS_20b_Cell_Line_Transcr_at_gene_5_and_3	Brain_Germinal_Matrix_Weak_transcription
HUES48_Cell_Line_Genic_enhancers	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_transcription
Rectal_Smooth_Muscle_Enhancers	Fetal_Lung_Transcr_at_gene_5_and_3
Brain_Cingulate_Gyrus_Enhancers	Right_Atrium_Flanking_Bivalent_TSS_Enh
Brain_Angular_Gyrus_ZNF_genes_and_repeats	A549_EtOH_0.02pct_Lung_Carcinoma_Flanking_Bivalent_TSS_Enh
Rectal_Mucosa.Donor_31_Enhancers	Neurosphere_Cultured_Cells_Cortex_Derived_Bivalent_Poised_TSS
Fetal_Placenta_Active_TSS	Spleen_Active_TSS
Monocytes_CD14pp_RO01746_Transcr_at_gene_5_and_3	Lung_ZNF_genes_and_repeats
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Active_TSS	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Flanking_Bivalent_TSS_Enh
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Active_TSS	Pancreas_Flanking_Bivalent_TSS_Enh
H9_Derived_Neuron_Cultured_Cells_Genic_enhancers	NHEK_Epidermal_Keratinocytes_Bivalent_Poised_TSS
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Genic_enhancers	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Flanking_Bivalent_TSS_Enh
Brain_Anterior_Caudate_Genic_enhancers	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Bivalent_Poised_TSS
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Enhancers	CD19_Primary_Cells_Peripheral_UW_Genic_enhancers
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Transcr_at_gene_5_and_3	CD4_Memory_Primary_Cells_Bivalent_Enhancer
HUES48_Cell_Line_Bivalent_Poised_TSS	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Genic_enhancers
Brain_Substantia_Nigra_ZNF_genes_and_repeats	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Bivalent_Enhancer
HUES64_Cell_Line_Genic_enhancers	NHEK_Epidermal_Keratinocytes_Flanking_Bivalent_TSS_Enh
4star_Enhancers	Peripheral_Blood_Mononuclear_Primary_Cells_Weak_transcription
Brain_Angular_Gyrus_Enhancers	Pancreatic_Islets_Bivalent_Poised_TSS
Dnd41_TCell_Leukemia_Active_TSS	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Transcr_at_gene_5_and_3
Brain_Germinal_Matrix_Genic_enhancers	Pancreas_Active_TSS
CD3_Primary_Cells_Cord_BI_Active_TSS	H1_Derived_Mesenchymal_Stem_Cells_Transcr_at_gene_5_and_3
Brain_Hippocampus_Middle_ZNF_genes_and_repeats	Rectal_Smooth_Muscle_Transcr_at_gene_5_and_3
Ovary_Enhancers	HepG2_Hepatocellular_Carcinoma_Bivalent_Poised_TSS
HMEC_Mammary_Epithelial_Transcr_at_gene_5_and_3	Fetal_Muscle_Leg_Active_TSS
H1_Derived_Mesenchymal_Stem_Cells_Genic_enhancers	H9_Cell_Line_Flanking_Active_TSS
Rectal_Smooth_Muscle_Genic_enhancers	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_transcription
Right_Ventricle_ZNF_genes_and_repeats	Left_Ventricle_Weak_transcription
H1_Cell_Line_Transcr_at_gene_5_and_3	Stomach_Smooth_Muscle_Genic_enhancers
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Active_TSS	H1_Derived_Mesenchymal_Stem_Cells_Genic_enhancers
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Active_TSS	H9_Derived_Neuron_Cultured_Cells_Weak_transcription
Left_Ventricle_Enhancers	GM12878_Lymphoblastoid_Weak_transcription
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Active_TSS	Lung_Bivalent_Poised_TSS
Skeletal_Muscle_Male_Active_TSS	Brain_Angular_Gyrus_Bivalent_Poised_TSS
iPS_DF_19.11_Cell_Line_Active_TSS	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Weak_transcription
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Transcr_at_gene_5_and_3	Placenta_Amnion_Genic_enhancers
CD4_Naive_Primary_Cells_Transcr_at_gene_5_and_3	GM12878_Lymphoblastoid_Transcr_at_gene_5_and_3
Thymus_Enhancers	Fetal_Placenta_Active_TSS
Monocytes_CD14pp_RO01746_Enhancers	CD34_Primary_Cells_Bivalent_Poised_TSS
Fetal_Lung_Genic_enhancers	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Genic_enhancers
HeLa_S3_Cervical_Carcinoma_Transcr_at_gene_5_and_3	Rectal_Mucosa.Donor_31_Flanking_Bivalent_TSS_Enh
NH_A_Astrocytes_ZNF_genes_and_repeats	Lung_Flanking_Active_TSS
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Genic_enhancers	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Transcr_at_gene_5_and_3
CD4pp_CD25__Th_Primary_Cells_Transcr_at_gene_5_and_3	Fetal_Kidney_Transcr_at_gene_5_and_3
Duodenum_Mucosa_Enhancers	HUVEC_Umbilical_Vein_Endothelial_Cells_Bivalent_Poised_TSS
GM12878_Lymphoblastoid_Enhancers	Right_Ventricle_Genic_enhancers
Brain_Angular_Gyrus_Genic_enhancers	Esophagus_Heterochromatin
Neurosphere_Cultured_Cells_Cortex_Derived_Active_TSS	Rectal_Mucosa.Donor_31_Bivalent_Poised_TSS
HUVEC_Umbilical_Vein_Endothelial_Cells_Active_TSS	CD4pp_CD25__Th_Primary_Cells_Weak_transcription
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Transcr_at_gene_5_and_3	HeLa_S3_Cervical_Carcinoma_Heterochromatin
Adult_Liver_Active_TSS	Brain_Inferior_Temporal_Lobe_Flanking_Bivalent_TSS_Enh
Brain_Anterior_Caudate_Enhancers	Pancreatic_Islets_Flanking_Bivalent_TSS_Enh
H1_Derived_Mesenchymal_Stem_Cells_Active_TSS	NH_A_Astrocytes_Transcr_at_gene_5_and_3
Brain_Substantia_Nigra_Genic_enhancers	Spleen_Bivalent_Enhancer
Brain_Germinal_Matrix_Active_TSS	Stomach_Mucosa_Flanking_Bivalent_TSS_Enh
Fetal_Intestine_Small_Transcr_at_gene_5_and_3	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Genic_enhancers
CD3_Primary_Cells_Peripheral_UW_Transcr_at_gene_5_and_3	Skeletal_Muscle_Female_Weak_transcription
Osteoblasts_Transcr_at_gene_5_and_3	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Bivalent_Poised_TSS
Peripheral_Blood_Mononuclear_Primary_Cells_Genic_enhancers	Neurosphere_Cultured_Cells_Cortex_Derived_Weak_transcription
CD19_Primary_Cells_Cord_BI_Flanking_Active_TSS	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Transcr_at_gene_5_and_3
CD4_Memory_Primary_Cells_Transcr_at_gene_5_and_3	Colon_Smooth_Muscle_Bivalent_Poised_TSS
A549_EtOH_0.02pct_Lung_Carcinoma_Enhancers	HUES48_Cell_Line_Flanking_Active_TSS
Fetal_Muscle_Trunk_Enhancers	Left_Ventricle_Bivalent_Poised_TSS
Duodenum_Smooth_Muscle_Genic_enhancers	Breast_vHMEC_Active_TSS
CD34_Primary_Cells_Genic_enhancers	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Bivalent_TSS_Enh
HepG2_Hepatocellular_Carcinoma_Bivalent_Poised_TSS	Esophagus_Genic_enhancers
Lung_Genic_enhancers	HUES64_Cell_Line_Flanking_Bivalent_TSS_Enh
Ovary_ZNF_genes_and_repeats	Brain_Anterior_Caudate_Flanking_Bivalent_TSS_Enh
CD14_Primary_Cells_Active_TSS	CD34_Cultured_Cells_Active_TSS
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Transcr_at_gene_5_and_3	Fetal_Intestine_Large_Genic_enhancers
iPS_20b_Cell_Line_Enhancers	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Weak_transcription
Sigmoid_Colon_Weak_Repressed_PolyComb	CD8_Naive_Primary_Cells_Active_TSS
Brain_Inferior_Temporal_Lobe_Enhancers	Brain_Hippocampus_Middle_Flanking_Bivalent_TSS_Enh
CD19_Primary_Cells_Peripheral_UW_Active_TSS	HUES64_Cell_Line_Flanking_Active_TSS
Rectal_Mucosa.Donor_29_Genic_enhancers	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Bivalent_Enhancer
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Transcr_at_gene_5_and_3	Dnd41_TCell_Leukemia_Transcr_at_gene_5_and_3
HUES6_Cell_Line_Bivalent_Poised_TSS	Stomach_Smooth_Muscle_Weak_transcription
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Enhancers	Brain_Mid_Frontal_Lobe_Flanking_Bivalent_TSS_Enh
Fetal_Brain_Male_Active_TSS	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Heterochromatin
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Enhancers	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Active_TSS
iPS_18_Cell_Line_Bivalent_Poised_TSS	Neurosphere_Cultured_Cells_Cortex_Derived_Transcr_at_gene_5_and_3
Brain_Mid_Frontal_Lobe_Genic_enhancers	Sigmoid_Colon_Transcr_at_gene_5_and_3
CD4pp_CD25__Th_Primary_Cells_Flanking_Active_TSS	ES_WA7_Cell_Line_Genic_enhancers
Right_Ventricle_Enhancers	NHDF_Ad_Adult_Dermal_Fibroblasts_Flanking_Bivalent_TSS_Enh
Duodenum_Smooth_Muscle_Enhancers	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Heterochromatin
CD19_Primary_Cells_Cord_BI_Transcr_at_gene_5_and_3	iPS_DF_19.11_Cell_Line_Heterochromatin
Colonic_Mucosa_Genic_enhancers	GM12878_Lymphoblastoid_Flanking_Bivalent_TSS_Enh
CD3_Primary_Cells_Peripheral_UW_Active_TSS	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Weak_transcription
Stomach_Smooth_Muscle_Transcr_at_gene_5_and_3	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Genic_enhancers
Spleen_Active_TSS	Muscle_Satellite_Cultured_Cells_Bivalent_Poised_TSS
Psoas_Muscle_ZNF_genes_and_repeats	Gastric_Heterochromatin
H9_Derived_Neuron_Cultured_Cells_Transcr_at_gene_5_and_3	Dnd41_TCell_Leukemia_Genic_enhancers
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Active_TSS	CD4_Memory_Primary_Cells_Active_TSS
HUES64_Cell_Line_Transcr_at_gene_5_and_3	K562_Leukemia_Heterochromatin
NHLF_Lung_Fibroblasts_ZNF_genes_and_repeats	Brain_Cingulate_Gyrus_Flanking_Bivalent_TSS_Enh
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Transcr_at_gene_5_and_3	Mobilized_CD34_Primary_Cells_Male_Genic_enhancers
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Transcr_at_gene_5_and_3	Psoas_Muscle_Transcr_at_gene_5_and_3
IMR90_Cell_Line_Quiescent_Low	Fetal_Heart_Flanking_Bivalent_TSS_Enh
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Enhancers	Fetal_Intestine_Small_Flanking_Bivalent_TSS_Enh
CD56_Primary_Cells_Active_TSS	NHDF_Ad_Adult_Dermal_Fibroblasts_Bivalent_Poised_TSS
Esophagus_Genic_enhancers	Lung_Flanking_Bivalent_TSS_Enh
Adult_Liver_Transcr_at_gene_5_and_3	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Flanking_Active_TSS
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Enhancers	CD19_Primary_Cells_Peripheral_UW_Weak_transcription
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Active_TSS	Mobilized_CD34_Primary_Cells_Female_Flanking_Bivalent_TSS_Enh
H1_Cell_Line_Genic_enhancers	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Flanking_Bivalent_TSS_Enh
Spleen_Enhancers	CD34_Primary_Cells_Transcr_at_gene_5_and_3
Brain_Mid_Frontal_Lobe_Enhancers	Fetal_Thymus_Genic_enhancers
Pancreatic_Islets_Weak_Repressed_PolyComb	IMR90_Cell_Line_Weak_transcription
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Transcr_at_gene_5_and_3	NHLF_Lung_Fibroblasts_Genic_enhancers
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Transcr_at_gene_5_and_3	Fetal_Placenta_Flanking_Bivalent_TSS_Enh
Fetal_Brain_Female_Enhancers	Gastric_ZNF_genes_and_repeats
iPS_18_Cell_Line_Transcr_at_gene_5_and_3	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Bivalent_Poised_TSS
NHDF_Ad_Adult_Dermal_Fibroblasts_Transcr_at_gene_5_and_3	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Genic_enhancers
CD34_Primary_Cells_Flanking_Active_TSS	Osteoblasts_Weak_transcription
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Bivalent_Poised_TSS	HSMM_Skeletal_Muscle_Myoblasts_Flanking_Bivalent_TSS_Enh
Pancreas_Genic_enhancers	Lung_Genic_enhancers
NHLF_Lung_Fibroblasts_Transcr_at_gene_5_and_3	Pancreas_ZNF_genes_and_repeats
Left_Ventricle_ZNF_genes_and_repeats	Neurosphere_Cultured_Cells_Cortex_Derived_Active_TSS
ES_I3_Cell_Line_Genic_enhancers	Right_Atrium_Heterochromatin
Psoas_Muscle_Enhancers	CD8_Memory_Primary_Cells_Bivalent_Poised_TSS
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_ZNF_genes_and_repeats	Duodenum_Smooth_Muscle_Transcr_at_gene_5_and_3
H1_Derived_Mesenchymal_Stem_Cells_ZNF_genes_and_repeats	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_ZNF_genes_and_repeats
Stomach_Smooth_Muscle_Active_TSS	Sigmoid_Colon_Flanking_Active_TSS
CD3_Primary_Cells_Cord_BI_Transcr_at_gene_5_and_3	A549_EtOH_0.02pct_Lung_Carcinoma_Heterochromatin
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Transcr_at_gene_5_and_3	Lung_Active_TSS
Right_Atrium_Enhancers	Pancreas_Heterochromatin
Pancreas_Enhancers	Brain_Germinal_Matrix_Flanking_Bivalent_TSS_Enh
Peripheral_Blood_Mononuclear_Primary_Cells_Transcr_at_gene_5_and_3	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Genic_enhancers
Sigmoid_Colon_Genic_enhancers	CD4pp_CD25__Th_Primary_Cells_Active_TSS
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_ZNF_genes_and_repeats	Colon_Smooth_Muscle_Flanking_Bivalent_TSS_Enh
iPS_20b_Cell_Line_Genic_enhancers	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Heterochromatin
Monocytes_CD14pp_RO01746_Active_TSS	Ovary_Bivalent_Poised_TSS
Brain_Germinal_Matrix_Transcr_at_gene_5_and_3	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Heterochromatin
Fetal_Brain_Female_Transcr_at_gene_5_and_3	Fetal_Adrenal_Gland_Active_TSS
Fetal_Brain_Female_Genic_enhancers	H9_Cell_Line_Heterochromatin
Left_Ventricle_Genic_enhancers	Fetal_Placenta_Genic_enhancers
Left_Ventricle_Transcr_at_gene_5_and_3	Thymus_Bivalent_Poised_TSS
Spleen_ZNF_genes_and_repeats	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Weak_transcription
CD34_Cultured_Cells_Flanking_Active_TSS	Aorta_Genic_enhancers
Skeletal_Muscle_Female_Active_TSS	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Bivalent_Poised_TSS
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Active_TSS	CD56_Primary_Cells_Bivalent_Poised_TSS
CD34_Cultured_Cells_Transcr_at_gene_5_and_3	Fetal_Brain_Female_Flanking_Bivalent_TSS_Enh
H9_Derived_Neuron_Cultured_Cells_Flanking_Active_TSS	Fetal_Brain_Male_Flanking_Bivalent_TSS_Enh
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Transcr_at_gene_5_and_3	CD34_Primary_Cells_Weak_transcription
H1_Derived_Mesenchymal_Stem_Cells_Enhancers	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Flanking_Bivalent_TSS_Enh
Stomach_Smooth_Muscle_Enhancers	CD34_Primary_Cells_Genic_enhancers
Fetal_Heart_ZNF_genes_and_repeats	Sigmoid_Colon_Weak_transcription
iPS_15b_Cell_Line_Transcr_at_gene_5_and_3	GM12878_Lymphoblastoid_Bivalent_Poised_TSS
IMR90_Cell_Line_Transcr_at_gene_5_and_3	Psoas_Muscle_Bivalent_Poised_TSS
Gastric_Genic_enhancers	Brain_Mid_Frontal_Lobe_Genic_enhancers
Adipose_Nuclei_Flanking_Active_TSS	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Weak_transcription
Sigmoid_Colon_Enhancers	Esophagus_ZNF_genes_and_repeats
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Flanking_Active_TSS	Skeletal_Muscle_Male_Genic_enhancers
Peripheral_Blood_Mononuclear_Primary_Cells_Flanking_Active_TSS	Brain_Germinal_Matrix_Bivalent_Poised_TSS
Adult_Liver_Weak_Repressed_PolyComb	CD4pp_CD25__Th_Primary_Cells_Bivalent_Poised_TSS
Duodenum_Smooth_Muscle_Transcr_at_gene_5_and_3	Fetal_Brain_Male_Weak_transcription
Skeletal_Muscle_Female_Transcr_at_gene_5_and_3	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Weak_transcription
H9_Cell_Line_ZNF_genes_and_repeats	CD8_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh
iPS_15b_Cell_Line_Genic_enhancers	Fetal_Brain_Male_Transcr_at_gene_5_and_3
Aorta_Repressed_PolyComb	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Flanking_Bivalent_TSS_Enh
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Bivalent_Poised_TSS	HSMM_Skeletal_Muscle_Myoblasts_Weak_transcription
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Transcr_at_gene_5_and_3	Duodenum_Smooth_Muscle_Flanking_Bivalent_TSS_Enh
Fetal_Adrenal_Gland_Transcr_at_gene_5_and_3	Mobilized_CD34_Primary_Cells_Female_Genic_enhancers
Mobilized_CD34_Primary_Cells_Male_Transcr_at_gene_5_and_3	Pancreas_Genic_enhancers
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Bivalent_Poised_TSS	Sigmoid_Colon_Bivalent_Poised_TSS
CD34_Cultured_Cells_Active_TSS	NHLF_Lung_Fibroblasts_Weak_transcription
HUVEC_Umbilical_Vein_Endothelial_Cells_Flanking_Active_TSS	H9_Cell_Line_Weak_transcription
Thymus_Transcr_at_gene_5_and_3	Rectal_Mucosa.Donor_29_Genic_enhancers
CD8_Memory_Primary_Cells_Transcr_at_gene_5_and_3	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Transcr_at_gene_5_and_3
Small_Intestine_Enhancers	Neurosphere_Cultured_Cells_Cortex_Derived_Flanking_Bivalent_TSS_Enh
HepG2_Hepatocellular_Carcinoma_Active_TSS	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Transcr_at_gene_5_and_3
Rectal_Mucosa.Donor_29_Transcr_at_gene_5_and_3	Fetal_Lung_Genic_enhancers
Pancreatic_Islets_Bivalent_Poised_TSS	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Transcr_at_gene_5_and_3
Fetal_Kidney_Enhancers	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Genic_enhancers
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Transcr_at_gene_5_and_3	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Flanking_Active_TSS
Brain_Hippocampus_Middle_Transcr_at_gene_5_and_3	Small_Intestine_Transcr_at_gene_5_and_3
Colon_Smooth_Muscle_Transcr_at_gene_5_and_3	CD8_Memory_Primary_Cells_Genic_enhancers
Placenta_Amnion_ZNF_genes_and_repeats	Aorta_Flanking_Bivalent_TSS_Enh
iPS_DF_6.9_Cell_Line_Bivalent_Poised_TSS	CD15_Primary_Cells_Weak_transcription
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Flanking_Active_TSS	CD19_Primary_Cells_Cord_BI_Heterochromatin
Breast_vHMEC_Transcr_at_gene_5_and_3	Gastric_Active_TSS
Rectal_Mucosa.Donor_29_Enhancers	Fetal_Thymus_Active_TSS
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Transcr_at_gene_5_and_3	CD4_Naive_Primary_Cells_Genic_enhancers
Pancreatic_Islets_Enhancers	Dnd41_TCell_Leukemia_Bivalent_Poised_TSS
Lung_Enhancers	Fetal_Placenta_ZNF_genes_and_repeats
Duodenum_Mucosa_Transcr_at_gene_5_and_3	CD3_Primary_Cells_Peripheral_UW_Genic_enhancers
H1_Cell_Line_Bivalent_Poised_TSS	Fetal_Intestine_Large_Flanking_Bivalent_TSS_Enh
Esophagus_Transcr_at_gene_5_and_3	H9_Derived_Neuron_Cultured_Cells_Bivalent_Poised_TSS
Stomach_Mucosa_Transcr_at_gene_5_and_3	CD19_Primary_Cells_Cord_BI_Flanking_Bivalent_TSS_Enh
CD19_Primary_Cells_Peripheral_UW_Bivalent_Enhancer	NHEK_Epidermal_Keratinocytes_Genic_enhancers
HSMM_Skeletal_Muscle_Myoblasts_Transcr_at_gene_5_and_3	4star_Bivalent_Poised_TSS
Mobilized_CD34_Primary_Cells_Female_Transcr_at_gene_5_and_3	CD8_Naive_Primary_Cells_Bivalent_Poised_TSS
Fetal_Kidney_ZNF_genes_and_repeats	Stomach_Mucosa_Active_TSS
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Enhancers	Skeletal_Muscle_Male_Weak_transcription
H9_Cell_Line_Enhancers	CD14_Primary_Cells_Bivalent_Poised_TSS
HeLa_S3_Cervical_Carcinoma_Flanking_Active_TSS	CD3_Primary_Cells_Peripheral_UW_Active_TSS
Fetal_Placenta_Transcr_at_gene_5_and_3	Small_Intestine_Flanking_Active_TSS
Esophagus_Enhancers	Fetal_Kidney_Heterochromatin
Psoas_Muscle_Transcr_at_gene_5_and_3	CD3_Primary_Cells_Peripheral_UW_Bivalent_Poised_TSS
Fetal_Muscle_Trunk_Bivalent_Enhancer	CD4_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Bivalent_Poised_TSS	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Genic_enhancers
Mobilized_CD34_Primary_Cells_Male_Flanking_Bivalent_TSS_Enh	Spleen_Flanking_Bivalent_TSS_Enh
Rectal_Mucosa.Donor_31_Transcr_at_gene_5_and_3	CD3_Primary_Cells_Cord_BI_Genic_enhancers
ES_WA7_Cell_Line_Enhancers	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Poised_TSS
CD3_Primary_Cells_Cord_BI_Flanking_Active_TSS	Sigmoid_Colon_Flanking_Bivalent_TSS_Enh
Colonic_Mucosa_Enhancers	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Flanking_Bivalent_TSS_Enh
Adipose_Nuclei_Active_TSS	Breast_Myoepithelial_Cells_Genic_enhancers
Fetal_Muscle_Leg_Transcr_at_gene_5_and_3	Esophagus_Flanking_Bivalent_TSS_Enh
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Transcr_at_gene_5_and_3	Small_Intestine_Bivalent_Poised_TSS
Brain_Cingulate_Gyrus_Bivalent_Poised_TSS	Fetal_Adrenal_Gland_Weak_transcription
GM12878_Lymphoblastoid_Flanking_Active_TSS	Stomach_Mucosa_Genic_enhancers
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Enhancers	H9_Derived_Neuron_Cultured_Cells_Genic_enhancers
Fetal_Intestine_Small_Bivalent_Poised_TSS	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Bivalent_Poised_TSS
iPS_DF_19.11_Cell_Line_Enhancers	Small_Intestine_Flanking_Bivalent_TSS_Enh
